TSNE1,TSNE2,default
-15.130856161263353,-25.211362967239992,1
-14.034300232078024,4.94112699712292,0
15.045733357591532,-27.17855382293244,0
-12.922955727742993,15.135591831795002,0
22.328134436616924,-2.7834870848952953,0
-6.547536274215976,-0.6336852382793309,0
-16.531566940272494,28.385929573788534,0
18.94688946308266,-25.762970894901024,0
13.355585846274856,-19.817600617568903,0
-2.3840370847355197,26.52398196833313,0
3.0419269959629336,10.53394705517051,0
-6.426428447641267,8.113885909801098,0
11.3274892868832,-27.811928672989197,0
-9.953678557565793,-18.913515662727487,0
-3.870383623754932,7.134506048771306,0
6.120467851741016,4.782398766348025,0
9.469181228816941,-14.591852111851715,0
10.021805630400209,27.525489333704318,0
-6.963104597000699,1.1310562524588808,0
5.3220628110193635,-19.63145957649062,0
-19.826523646783958,9.527318441180267,0
-14.400056234186346,-3.0273118218769643,0
11.5103167017323,2.6642220394170506,0
-0.31303163194635475,-10.61430515368254,0
0.06364886613642172,17.8962032685941,0
6.506992366663717,18.24096157785094,0
3.9487158621714005,5.510492763376876,0
6.3811175409102425,-5.4146919535057645,0
14.738255325211783,-16.045438807049404,0
18.951085593886162,-19.1473712902249,1
-32.37144126389187,-2.310659426747821,0
-15.95323915836842,12.318963603157956,0
-6.071999035983405,6.581223081835692,0
14.979990989161712,14.691224553986508,0
-19.46292490498956,8.473165761253824,0
3.274007853289275,-2.101047441264502,0
-11.122645003748975,12.954999923349037,0
1.4283658464556472,0.4374360871898189,0
-3.943656897316627,13.423248422028337,0
-19.613799748873518,17.251685362396923,0
11.842608223233242,4.027107056547005,0
-8.632796152006831,7.461236817786332,0
1.7532717908456652,16.51926913388829,0
8.88334548221339,-19.22880383253126,0
-0.4495790375707192,27.125124940637374,0
-9.802838154278623,23.160445960218006,0
13.836199386295382,11.19965644410256,0
7.324960377901495,0.4522399947790189,0
29.000420039859893,-19.352608665392808,1
-9.8479434437108,16.64427823000758,0
-21.568293842194258,-19.620191148991726,0
-24.858533607079842,1.8118940443037443,1
-6.032628376016212,-20.42239856627236,0
3.8216857456184457,-5.489093821779452,0
4.315793018102897,34.28349665582768,1
-1.9105359990612358,27.582368177877584,0
1.9190432001985944,11.869410532094095,0
-19.84383151556458,10.338061378810503,0
-21.866111555604117,-17.836312841834154,0
-18.58615525597753,10.410080767305658,0
-15.85685291024581,16.463484246571063,0
10.14354475470348,-21.669196563096335,0
4.346629833485609,29.304039213393906,0
-18.615050150636222,2.1390501506263555,0
22.25383775789744,-14.063896282214403,0
1.1030572145137512,-11.14449116847888,0
-9.717854473697356,-7.156219618081692,0
9.391064120396873,4.354357814001307,0
-9.148515364299811,-14.750931970428118,0
9.773838593879642,-3.162036485146281,0
-17.471188011053112,-1.6963603243625072,0
-7.155062754701996,1.074085695009623,0
12.129776032782889,13.590915935345892,0
-18.890420685577514,-11.811847727904434,0
-14.01484545524778,-29.52291481110128,0
21.610074450997836,17.58025952890374,0
15.493806489612862,-2.6010947813854277,0
-29.422956270967934,5.275309988055434,0
16.276656087137855,15.134076397827602,0
-28.617865798418453,-17.490003261556033,0
10.046426944170756,16.738320184843005,0
-20.912914872474378,-20.025707368494007,0
32.05829775189538,-1.8666223749336395,0
-2.740649065697971,3.413082608481073,0
-19.21430898870403,7.671927392171508,1
-20.0216809507046,-7.128850358925692,0
5.17160924275638,13.908193271468866,0
25.015254322625236,-16.95707998297072,0
-2.6318349987210987,1.0172814367263108,0
-16.78986015783459,-13.30601567769971,0
1.9671000270823638,-27.123075339844608,0
-20.85436588120276,7.191571705940026,0
8.488108934608876,-3.729407916554979,0
-14.760639304007773,8.431078896164891,0
5.417716890641686,7.90606756485642,0
-18.809430304225078,-15.083439298608917,0
20.3481920810128,5.875365352885995,0
1.6776774714099898,21.18788315031755,0
14.001616263455873,-20.47390996857599,0
21.460876737950763,-21.221503304051428,1
4.205953933526447,8.472415639020722,0
5.861698083134973,2.5129796030733225,0
20.69165721753919,7.071780597959652,0
-6.220301357466435,4.245845257397722,0
18.236220137159556,-16.912217452792287,0
25.534906008398114,-17.12277302077193,0
4.302694640511122,9.668421250869924,0
7.65397808194425,-9.847841487701993,0
10.169504589700443,24.77341473746592,0
-18.996009196127673,28.615262737189074,0
-31.91162766927301,-1.8245053172606953,0
32.15984918521841,8.469616619068995,0
-15.299185936931156,-18.17747159492623,0
20.75186483161643,-0.908886922576674,0
23.520874295302505,1.2458085299330928,0
-17.799515075189827,22.000701818412242,0
-6.805216876209418,-11.584284943203047,0
-13.324818701156367,-1.8308245608025537,0
28.022627931832645,6.1202405445190236,0
1.4256337188606234,11.279984246521504,0
-14.025665353146062,29.623447278458194,0
-21.10393170191688,-18.523125307215988,0
-15.726145127343948,-10.807160941131624,0
-25.995877261140265,-14.146267409947903,0
-4.708803235370178,-3.0349979460910297,0
5.798468080030215,20.952672725616228,0
-21.288098718016784,18.28474927138326,0
7.263810959735933,10.222565395442937,0
10.247034985423136,-31.85897637725545,1
-5.766324238815977,-0.2047707510086605,0
26.049464085579803,18.10936531294088,0
-28.282768380748752,-16.221421042643,0
-8.135758738216918,-23.848045814698487,0
-31.298334743518883,2.0032494700908585,0
-16.934274779242863,-13.095480898932168,0
19.48396782083517,-6.145548471849626,0
-7.782474356779688,-4.991313916345261,0
1.6260325624460994,-0.05528969203407726,0
-18.383777014824958,22.531880993833823,0
-0.613791212218882,-20.084951269330055,1
6.192001278721699,20.421893406789582,0
-17.065355628710332,-6.594708595938757,0
11.662247700302293,24.18043437211628,1
-16.294641016396216,-7.662119009694514,0
0.71582602286757,-9.097676742107355,0
4.24355604982942,-5.746123401199524,0
-27.79765993590728,-15.538568507499294,0
2.4332433683146446,-19.323560488996925,0
-0.24852540010012286,18.059172880598823,0
-10.183718123858377,30.847984922685566,0
-4.027554012261617,11.56009191107989,0
-19.481317015348296,-0.8876788368903542,1
18.441800037339213,6.6262407598047455,0
15.28567968640368,-27.080418293539452,0
6.208040890847886,-20.34341728798374,1
11.290625312622073,24.959204258772957,0
32.55952955147282,8.114933230321947,0
7.113003242671298,-24.177977699021866,1
-12.53114688301665,-22.714065927626876,0
9.747236174190876,12.570002963114053,0
-10.733045592296541,-4.068720243625882,0
1.7390632153247507,6.8948151519859096,0
13.720740801083625,-31.143834012737358,0
-9.160681746636627,-6.451255253034111,0
12.877984641767126,-7.446142894726436,0
5.727303858958356,11.086435385077637,0
-27.11373680529255,-3.2454671626704124,1
-9.592573579454823,-3.6669662037442032,0
7.818479707186427,9.19572759608544,0
3.342832706281747,-10.280942675124505,0
-15.77725415767518,-4.397743734987621,0
-16.4488059683118,28.338516581789435,0
-12.692646067961208,-29.28994280783412,0
8.980668724621111,29.614928504854046,0
-10.961129679747776,18.401895060979108,0
-25.79118488387834,16.369121651983757,0
-21.729582415402618,-17.225121621487503,0
-5.820277860140706,14.006118611873339,0
-16.453888286850624,14.543966090978007,1
20.290572238572405,-11.034944810845671,0
7.296584124223046,-8.396723931812103,0
-21.842022915034335,-12.821019793039325,0
-0.2372525849971022,18.096017654794284,0
-8.2988979534774,17.907529990943647,0
11.930413972437979,-29.126680485192413,0
-15.862610383708917,21.333624981460662,0
-3.327387610602003,14.248857896797743,0
-11.15801431950344,17.37245473172794,0
-25.23278266036592,11.259827754150244,0
-2.0793362205170287,-23.570976267216402,0
2.265986622203131,-14.473018270781962,0
-18.24576284825279,27.948198813093196,0
11.330171919567821,23.26501994231292,1
9.663891799202004,-7.14372484734252,1
-9.273663916575053,28.765031928110744,0
6.1410281014888355,19.17876955347298,0
11.26720057979578,-9.20492373620881,0
8.800993503029895,-29.08247582481731,1
3.1978950162313264,28.715733656344078,1
-0.05899995762178015,3.4542263932335597,1
-32.8754999816213,9.463927081799975,1
-12.765347552225647,-21.466273547519663,0
-8.014145060499441,-5.674959190792737,0
15.321492540420472,21.535034055157798,0
-2.0225056026121364,18.939627114786326,0
-17.57624994878436,21.223221134352183,0
-9.402466856984187,7.566053940417618,0
-8.799233221812463,27.198832730001296,0
9.323171627735272,-23.14502276583214,1
-15.210431066576495,-11.889057818854832,1
16.23674532930687,25.095095672013834,0
-12.50455737334502,-17.35368096287261,0
-0.06750322297877374,-9.586130221587306,1
3.0021180787446675,31.637969707938716,0
-13.859245158567187,3.201822561614438,0
18.879811465782026,14.375507618188607,1
-3.2586195482377236,21.35901746604622,0
8.737863351487567,-11.555282741909945,0
-3.5826704458067486,-26.470595024042822,0
13.251908711792757,9.327315690463989,0
2.6139602047948216,-2.6801428423483977,0
-19.04431419686289,26.036662296934686,0
-3.352454001688572,-9.398317331607748,0
2.1931318770098,-16.180670967234867,1
2.8266814835583656,-27.526529255604576,1
4.618083432343778,-7.516403960268503,0
3.7045972907846907,27.525224184573116,0
3.701186149415012,-20.45920840230094,0
-3.4082708886736346,18.219558196227975,0
17.750088147963627,-1.994918250929573,0
6.939108012118167,-8.553690927007288,0
15.834218443645337,24.122704242097143,0
13.399532145716337,-31.71126615524586,0
-11.074731006894558,-1.4751164617437127,0
13.604286108661992,-14.076317006918323,0
-14.904909107290061,-21.34802308926586,0
-17.275455429543776,28.4423052216344,0
-2.680329009442781,12.91843955358078,0
-31.53601589782652,8.181015740140149,0
13.646080273094144,-0.14702241236135083,0
17.705515406695625,5.666190378644101,0
-15.192633477166885,-26.922535530946192,1
-5.0445995698758175,-16.880882676695496,0
-22.15481369592744,23.106517333357793,0
2.5333240022768813,16.845464326289413,0
-18.815406751146803,-6.000639717810017,0
-31.53504927732499,7.757691802628408,0
14.746192836441205,21.126224923629778,0
9.821662308532748,-3.135147766158345,0
10.321750884288015,14.354754068432808,1
-23.11751058274575,9.668983263784895,0
-21.646536345042616,-11.506625896861394,0
-14.282952225203593,-0.5656933429348278,0
-30.846656059237592,-4.959897964571721,0
-3.336273280019929,-25.238475371184833,0
9.619077746429552,-22.490633294003516,1
-24.037828837207787,-9.698290546937232,0
20.474253265152775,18.0283243010915,0
-12.243507159245555,-4.859657440942518,1
-26.836217936923724,-8.02123299437784,1
-7.030639585818125,-31.941685997352554,1
-6.695106675196621,15.552236035290187,0
-3.7431687316505435,24.41383973481709,0
-14.1885550634927,-5.91481667606742,0
-19.89686478373046,-19.314717913491602,0
-8.742227175492193,-28.240191457545976,0
-6.136349925023354,25.65958588470572,0
-12.550413843610626,3.710415251231594,0
33.05510936937288,-1.3879697184427877,0
-15.558691493814877,-19.629643621570498,0
1.2838355937056833,6.367651573583806,1
-30.113405362115838,13.13465013530431,0
3.530011595244228,27.922924639122357,0
-0.17947934398960405,-1.6893642064415906,0
3.2916173571998653,-7.090963486271293,0
-36.00437662311202,-6.3741673895839694,0
18.708099863112864,-3.418708836063157,1
-10.01774567605608,-4.8465821596122405,0
26.450317131108825,-10.433100347340357,0
-16.26118995890344,-28.536204607523437,0
19.01003992894006,24.369810773222305,0
11.921854487714995,19.4905243202125,0
10.162572724332936,23.612186442582882,0
-4.897106777147395,-2.819706174151598,1
-14.125537295402317,-7.141644778746485,0
20.772044011995185,10.602854575370175,0
-0.9312965214376423,17.19868290311918,0
-11.431875637866082,-26.95059633897592,0
2.4170496173687854,-21.559931416031468,0
9.911789151709435,17.96800003363975,0
-4.853294854855936,22.361478070029968,0
-10.067699015537215,20.959753100593762,0
-16.274868991375094,-10.591846639834241,0
-2.013983186303069,28.160500356236476,0
26.665066586720965,-3.1945867503084378,0
11.513960635600244,-19.920364001135,0
-6.296722236292073,-21.368762001104223,1
17.30673698629191,-21.702737385839963,0
4.426080663385531,0.494453678552076,1
-14.739938027783154,5.30157472953677,0
-25.56844032594615,-5.346113210504259,0
-2.839059395872546,32.28953153330952,0
8.383650374380741,30.6378941336396,0
5.305025545732519,11.15330975133338,0
12.757108658551019,-7.547813526843759,0
-6.477384139390812,-21.307903954173266,0
4.624058606110893,2.1804632356827813,0
9.459633671907625,-20.490080454518246,1
21.487226518017415,-16.522992994054004,0
-21.708197128581563,-26.376807095947857,0
5.752446916316992,0.06490556018777188,0
13.674887613045046,-6.4008646991231855,0
-14.159199070180355,12.106920513754211,0
-28.260933067216197,-2.244661095268506,0
-14.724983109280874,29.527065413271878,0
-15.454640664860415,16.734331092710892,1
-20.309254056899878,13.947223186936768,0
11.033565375401936,-23.651324332256493,0
-9.977548517901868,20.939670054866355,1
5.46403783127642,16.84096485092523,0
-2.61661990785562,25.708516319910494,0
18.033408787530444,-9.340262216788213,0
0.4741404912207295,5.125952790270833,1
-30.559368170697976,8.171564952448824,0
-19.968940509462882,-2.940173396855188,0
0.34255480410008315,-17.313928762178637,0
5.08011896117251,-8.465349240569017,0
-19.417273825133904,-13.768717425036186,0
-28.588006345998032,-4.11017747153348,0
-7.3879119082170694,3.893538586849506,0
10.02084593153856,-29.55206157368186,0
26.60044101039696,-3.229971454699847,0
3.9032620743850845,-6.872915313566783,0
-18.79529878007541,27.597327684284352,1
-27.37341790687917,-15.145939029547444,0
-6.689535216379518,18.395926028846407,0
-14.180938964439587,5.230304633282054,0
-11.38845388079782,23.21840677420363,1
-1.9656302627000688,14.771252719915328,0
9.976821341486675,-23.50555166657981,1
-5.525684600052941,-15.717594327991621,0
-15.304290435804177,-1.370423251635221,0
-4.182880966715167,-30.299507626666497,0
-24.898513685064323,22.701221012932457,0
-5.2050699953789765,16.019942786107926,0
-17.350271971865986,12.827688533527558,0
25.674672239976264,-8.826406345420686,0
20.050274987768383,2.8178691552715676,0
13.476900942529827,-6.026176563779326,0
4.952652299472436,-4.938029657174667,0
3.0688642902842624,-3.387598244658658,0
-7.851958926114535,4.517855502065497,0
18.911792857619492,2.453270433560798,0
4.082929823255742,34.780068799790136,0
-10.800957280257563,-10.740914434324289,0
-5.518807364977752,18.37802973991509,0
0.5444701910196351,-9.24563580779513,1
16.374060362671152,21.804118103117396,0
-13.646215407359508,-15.275736882085269,1
-6.457843109696787,8.238086830937695,0
19.458589957845057,12.359477847046652,0
-18.87486469781342,-1.8067835894564648,0
8.362169475119124,3.76016212155234,0
-29.156963052904555,5.523929598923118,1
19.2948429377583,9.681313749940335,0
27.459812740116153,18.423905472795354,0
-8.327005905254268,-5.8723243997668835,0
17.13893251735275,-20.612679595454203,0
-5.338384827988041,-11.68456360997037,0
-25.088408475084336,-6.4912088258669165,0
20.319166311237275,12.26364968551164,0
-29.536355634478806,-8.050197728594018,0
-31.95317055343612,15.50824700285519,0
-0.8820241963531099,-5.786648776644399,0
-24.36961171801872,-4.968292046638295,1
13.045116506340571,-6.92810046697289,0
5.835739421165885,11.146536359510442,0
20.93539321670337,-20.793125482017313,0
26.007180344326276,-13.87120113612856,0
-21.036451452635866,17.21721394025547,0
17.61035849905233,18.193319496338226,0
-12.843675851719068,-12.418798417797978,0
16.753368086209477,-11.486956557855986,1
-31.600100271807502,7.728419801491144,0
15.832415967951565,10.990934311971479,0
11.689546121799982,10.93919060581682,0
-13.081649082282249,-16.491203732335478,0
1.9869061342600465,32.941854819007375,0
-10.490285370908808,6.490981656259126,0
23.012553880312684,-3.238079257604436,0
-7.246631426159286,-23.917904327072733,0
-13.86875980936371,27.640753882542338,0
-32.77267867906065,7.666388226248497,1
23.758388811496513,-1.736716969251567,0
-1.496325630110186,9.78791118752092,0
-15.228839792269941,-4.10750271972778,1
-5.860329610446996,-27.917639357655634,0
1.0045168711819412,-31.276236570641792,0
-17.502846144512084,-28.445857397593393,0
12.043799006913124,1.3610592577308576,1
-19.584561647510025,13.293729625050624,0
11.226710970741934,20.223181443206432,0
23.941490480852703,1.6735576947567363,0
-17.613858412851123,18.802140757992845,1
1.5924582350698002,0.9674021616194641,0
13.285692637518078,-15.821365086438915,1
25.271021708589704,6.290973981148708,0
-5.005477753434384,11.05619594766967,0
2.3660659765293053,14.438949240522625,0
-21.668719726718884,7.85777711224319,0
-1.3346034442489605,33.21204694328706,0
-23.544522483455363,1.3952353585532176,0
-20.72904565340488,6.954848510193217,0
-18.18842194666404,-9.510064811438278,0
9.40431741060768,-11.464797488068877,0
-16.267121474963805,30.978724918833247,0
-19.64340020703059,-7.946065026092928,0
3.504123632584587,-9.213246821352245,0
-14.175413677154648,16.631502067347625,1
20.259877621228124,-27.874347552196763,0
24.27905948870475,10.064443459372038,0
16.525410038589534,14.2972123776136,0
17.374035654466525,1.9225483286605167,0
-16.798839198048647,-0.2324270982354145,0
-0.07278637315342355,16.857126784634897,0
12.295656185089143,-26.963822377704357,0
2.0134922254145535,-22.68856208971242,0
-15.209224550416534,-18.861172518737447,1
-19.470533046732083,-0.0544429666365208,0
18.31626362530994,5.599829968936585,0
-8.181621936813373,6.717078925204397,0
-4.958298978590404,-16.193360899229667,1
-6.822077907142432,-11.17126927116689,0
6.852773625218723,25.20697298598507,0
-21.57539299535957,-25.746995578603215,0
14.208326650525848,5.695935858366596,0
-19.43691278658815,-12.675956729916397,0
4.265367099562728,28.8398155664455,0
20.207976929143836,-4.472077050965308,0
-6.526056235686415,-28.118856777362545,0
21.30128971532296,-22.04387410381085,0
-10.98175819374594,3.1749083381123877,0
-17.042406734206594,30.12120207377916,0
-24.583030408431526,16.635011232436305,0
20.071150170031515,-6.155434416539861,0
-16.64379882063385,18.317993079276807,0
-10.483856650696485,11.12195318988734,0
5.957395880636992,-12.88348859684953,0
-29.40356184590456,-11.277458771920871,0
0.3967276283373709,10.54103772246956,0
19.98758835914382,-14.254023958486178,0
-23.26079638279691,-1.818391802297567,0
-4.329124767696301,21.77501751321494,0
-33.25892711052353,-1.50503950627521,0
10.976145972417859,16.923228883424763,0
15.749670957452329,19.771848278549214,0
25.35016661975608,12.989908945189399,1
-13.679708203154066,-16.95460694074449,0
-1.3078683088388088,-9.296053113075601,0
-24.885974202298247,-5.883247555744966,0
-20.455309594511064,-2.381776856348894,0
-2.400359775108204,-0.20458275487384692,0
-22.082804628579556,11.115620485051588,0
-1.4147146418764562,20.150374672153006,0
6.012007436568431,-0.5460116548724344,0
-9.260206276877998,-18.8757914786637,0
1.5387141081635909,-6.653823837771807,0
9.734774292526161,-13.67744311784509,0
-21.90215755293597,1.1829063221305969,0
-9.211163710270617,-4.945821902129489,0
32.68973153095949,7.166558695701305,0
20.318080256263325,6.2216078011399585,0
-13.82062453980227,9.314919896565073,0
1.9447017308983467,-18.013245159068074,0
-31.29119787000835,-6.68142759765506,0
-31.865501012934693,11.44361451571162,0
12.776422164884524,-15.722317191620443,1
-0.9648196595846696,-20.26894050197367,0
-30.668374355617015,16.82478700637253,0
13.942416428033068,13.64309815775074,0
-19.71098503830025,-15.3521129655822,0
17.707983655786812,19.226172480123395,0
-30.129862984638113,3.73924507155139,1
14.33634128743493,-3.5189898046423327,0
